contest_id	in_contest_id	name	type	points	rating	tags
430	B	Balls Game	PROGRAMMING	1000.0	1400	brute force/two pointers
427	C	Checkposts	PROGRAMMING	1500.0	1700	dfs and similar/graphs/two pointers
420	C	Bug in Code	PROGRAMMING	1500.0	1900	data structures/graphs/implementation/two pointers
416	A	Guess a number!	PROGRAMMING	500.0	1400	greedy/implementation/two pointers
414	D	Mashmokh and Water Tanks	PROGRAMMING	1500.0	2300	binary search/data structures/greedy/trees/two pointers
406	E	Hamming Triples	PROGRAMMING	2500.0	2800	implementation/math/two pointers
391	A	Genetic Engineering	PROGRAMMING	3.0	-1	implementation/two pointers
387	B	George and Round	PROGRAMMING	1000.0	1200	brute force/greedy/two pointers
383	B	Volcanoes	PROGRAMMING	1500.0	2500	binary search/implementation/sortings/two pointers
384	B	Multitasking	PROGRAMMING	1000.0	1500	greedy/implementation/sortings/two pointers
386	C	Diverse Substrings	PROGRAMMING	1500.0	2000	dp/strings/two pointers
381	A	Sereja and Dima	PROGRAMMING	500.0	800	greedy/implementation/two pointers
372	D	Choosing Subtree is Fun	PROGRAMMING	2000.0	2600	binary search/data structures/dfs and similar/trees/two pointers
372	A	Counting Kangaroos is Fun	PROGRAMMING	500.0	1600	binary search/greedy/sortings/two pointers
371	E	Subway Innovation	PROGRAMMING	2500.0	2000	greedy/math/two pointers
366	D	Dima and Trap Graph	PROGRAMMING	2000.0	2000	binary search/data structures/dfs and similar/dsu/shortest paths/two pointers
364	E	Empty Rectangles	PROGRAMMING	2500.0	3000	divide and conquer/two pointers
359	D	Pair of Numbers	PROGRAMMING	2500.0	2000	binary search/brute force/data structures/math/two pointers
343	C	Read Time	PROGRAMMING	1500.0	1900	binary search/greedy/two pointers
318	B	Strings of Power	PROGRAMMING	500.0	1300	implementation/strings/two pointers
314	D	Sereja and Straight Lines	PROGRAMMING	2000.0	2500	binary search/data structures/geometry/sortings/two pointers
309	B	Context Advertising	PROGRAMMING	500.0	2100	dp/two pointers
309	A	Morning run	PROGRAMMING	500.0	2000	binary search/math/two pointers
302	B	Eugeny and Play List	PROGRAMMING	1000.0	1200	binary search/implementation/two pointers
293	D	Ksusha and Square	PROGRAMMING	2000.0	2700	geometry/math/probabilities/two pointers
280	B	Maximum Xor Secondary	PROGRAMMING	1000.0	1800	data structures/implementation/two pointers
281	B	Nearest Fraction	PROGRAMMING	1000.0	1700	brute force/implementation/two pointers
279	C	Ladder	PROGRAMMING	1500.0	1700	dp/implementation/two pointers
279	B	Books	PROGRAMMING	1000.0	1400	binary search/brute force/implementation/two pointers
264	D	Colorful Stones	PROGRAMMING	2000.0	2500	dp/two pointers
264	A	Escape from Stones	PROGRAMMING	500.0	1200	constructive algorithms/data structures/implementation/two pointers
261	E	Maxim and Calculator	PROGRAMMING	2500.0	2800	brute force/dp/two pointers
253	D	Table with Letters - 2	PROGRAMMING	2000.0	2000	brute force/two pointers
253	B	Physics Practical	PROGRAMMING	1000.0	1400	binary search/dp/sortings/two pointers
251	A	Points on Line	PROGRAMMING	500.0	1300	binary search/combinatorics/two pointers
250	D	Building Bridge	PROGRAMMING	1500.0	1900	geometry/ternary search/two pointers
243	D	Cubes	PROGRAMMING	2000.0	2700	data structures/dp/geometry/two pointers
237	C	Primes on Interval	PROGRAMMING	1500.0	1600	binary search/number theory/two pointers
231	C	To Add or Not to Add	PROGRAMMING	1500.0	1600	binary search/sortings/two pointers
229	D	Towers	PROGRAMMING	1000.0	2100	dp/greedy/two pointers
229	A	Shifts	PROGRAMMING	500.0	1500	brute force/two pointers
224	B	Array	PROGRAMMING	1000.0	1500	bitmasks/implementation/two pointers
222	D	Olympiad	PROGRAMMING	2000.0	1900	binary search/greedy/sortings/two pointers
220	E	Little Elephant and Inversions	PROGRAMMING	2500.0	2400	data structures/two pointers
216	D	Spider's Web	PROGRAMMING	2000.0	1700	binary search/sortings/two pointers
204	E	Little Elephant and Strings	PROGRAMMING	2500.0	2800	data structures/implementation/string suffix structures/two pointers
203	E	Transportation	PROGRAMMING	2500.0	2300	greedy/sortings/two pointers
190	D	Non-Secret Cypher	PROGRAMMING	2000.0	1900	two pointers
180	E	Cubes	PROGRAMMING	-1	1800	binary search/dp/two pointers
175	C	Geometry Horse	PROGRAMMING	1000.0	1600	greedy/implementation/sortings/two pointers
164	B	Ancient Berland Hieroglyphs	PROGRAMMING	1000.0	2000	two pointers
163	C	Conveyor	PROGRAMMING	1500.0	2100	sortings/two pointers
166	D	Shoe Store	PROGRAMMING	3000.0	2500	dp/graph matchings/greedy/sortings/two pointers
165	C	Another Problem on Strings	PROGRAMMING	1500.0	1600	binary search/brute force/dp/math/strings/two pointers
161	A	Dress'em in Vests!	PROGRAMMING	1000.0	1300	binary search/brute force/greedy/two pointers
138	E	Hellish Constraints	PROGRAMMING	2500.0	2900	brute force/dp/two pointers
131	F	Present to Mom	PROGRAMMING	2500.0	2000	binary search/two pointers
121	D	Lucky Segments	PROGRAMMING	2000.0	2500	binary search/implementation/two pointers
86	D	Powerful array	PROGRAMMING	2500.0	2200	data structures/implementation/math/two pointers
79	C	Beaver	PROGRAMMING	1500.0	1800	data structures/dp/greedy/hashing/strings/two pointers
78	D	Archer's Shot	PROGRAMMING	2000.0	2300	binary search/geometry/math/two pointers
76	B	Mice	PROGRAMMING	-1	2100	greedy/two pointers
70	C	Lucky Tickets	PROGRAMMING	1500.0	2200	binary search/data structures/sortings/two pointers
60	A	Where Are My Flakes?	PROGRAMMING	500.0	1300	implementation/two pointers
55	E	Very simple problem	PROGRAMMING	2500.0	2500	geometry/two pointers
48	G	Galaxy Union	PROGRAMMING	-1	2700	dp/trees/two pointers
46	C	Hamsters and Tigers	PROGRAMMING	-1	1600	two pointers
43	E	Race	PROGRAMMING	2500.0	2300	brute force/implementation/two pointers
14	D	Two Paths	PROGRAMMING	-1	1900	dfs and similar/dp/graphs/shortest paths/trees/two pointers
6	E	Exposition	PROGRAMMING	-1	1900	binary search/data structures/dsu/trees/two pointers
6	C	Alice, Bob and Chocolate	PROGRAMMING	-1	1200	greedy/two pointers
1453	E	Dog Snacks	PROGRAMMING	2500.0	-1	binary search/dfs and similar/dp/greedy/trees
1454	F	Array Partition	PROGRAMMING	-1	2100	binary search/data structures/greedy/two pointers
1452	B	Toy Blocks	PROGRAMMING	-1	1400	binary search/greedy/math/sortings
1439	C	Greedy Shopping	PROGRAMMING	1750.0	2600	binary search/data structures/divide and conquer/greedy/implementation
1446	F	Line Distance	PROGRAMMING	3000.0	3200	binary search/data structures/geometry
1446	C	Xor Tree	PROGRAMMING	1250.0	2100	binary search/bitmasks/data structures/divide and conquer/dp/trees
1431	F	Neural Network Problem	PROGRAMMING	-1	2100	*special/binary search/greedy
1438	E	Yurii Can Do Everything	PROGRAMMING	2250.0	2500	binary search/bitmasks/brute force/constructive algorithms/divide and conquer/two pointers
1442	E	Black, White and Grey Tree	PROGRAMMING	1750.0	3000	binary search/constructive algorithms/dfs and similar/dp/greedy/trees
1443	C	The Delivery Dilemma	PROGRAMMING	1500.0	1400	binary search/greedy/sortings
1437	E	Make It Increasing	PROGRAMMING	-1	2200	binary search/constructive algorithms/data structures/dp/implementation
1413	C	Perform Easily	PROGRAMMING	1500.0	1900	binary search/brute force/dp/implementation/sortings/two pointers
1436	E	Complicated Computations	PROGRAMMING	2500.0	2400	binary search/data structures/two pointers
1436	D	Bandit in a City	PROGRAMMING	2000.0	1900	binary search/dfs and similar/graphs/greedy/trees
1436	C	Binary Search	PROGRAMMING	1500.0	1500	binary search/combinatorics
1428	H	Rotary Laser Lock	PROGRAMMING	4000.0	3500	binary search/interactive
1428	F	Fruit Sequences	PROGRAMMING	1750.0	2400	binary search/data structures/divide and conquer/dp/two pointers
1428	E	Carrots for Rabbits	PROGRAMMING	1750.0	2200	binary search/data structures/greedy/math/sortings
1430	D	String Deletion	PROGRAMMING	-1	1700	binary search/data structures/greedy/two pointers
1427	H	Prison Break	PROGRAMMING	4500.0	3500	binary search/games/geometry/ternary search
1423	K	Lonely Numbers	PROGRAMMING	-1	1600	binary search/math/number theory/two pointers
1423	B	Valuable Paper	PROGRAMMING	-1	1900	binary search/flows/graph matchings/graphs
1408	H	Rainbow Triples	PROGRAMMING	3750.0	3300	binary search/data structures/flows/greedy
1408	D	Searchlights	PROGRAMMING	2000.0	2000	binary search/brute force/data structures/dp/implementation/sortings/two pointers
1408	C	Discrete Acceleration	PROGRAMMING	1250.0	1500	binary search/dp/implementation/math/two pointers
1426	C	Increase and Copy	PROGRAMMING	-1	1100	binary search/constructive algorithms/math
1416	E	Split	PROGRAMMING	2250.0	3200	binary search/data structures/dp/greedy
1416	A	k-Amazing Numbers	PROGRAMMING	500.0	1500	binary search/data structures/implementation/two pointers
1419	F	Rain of Fire	PROGRAMMING	3000.0	2800	binary search/data structures/dfs and similar/dsu/graphs/implementation
1419	D2	Sage's Birthday (hard version)	PROGRAMMING	1000.0	1500	binary search/brute force/constructive algorithms/greedy/sortings/two pointers
1419	D1	Sage's Birthday (easy version)	PROGRAMMING	750.0	1000	binary search/constructive algorithms/greedy/sortings
1418	E	Expected Damage	PROGRAMMING	-1	2400	binary search/combinatorics/probabilities
1404	C	Fixed Point Removal	PROGRAMMING	1500.0	2300	binary search/constructive algorithms/data structures/greedy/two pointers
1409	E	Two Platforms	PROGRAMMING	-1	1800	binary search/dp/sortings/two pointers
1403	A	The Potion of Great Power	PROGRAMMING	-1	2400	*special/2-sat/binary search/data structures/graphs/interactive/sortings/two pointers
1401	F	Reverse and Swap	PROGRAMMING	2500.0	2400	binary search/bitmasks/data structures
1392	F	Omkar and Landslide	PROGRAMMING	2500.0	2400	binary search/constructive algorithms/data structures/greedy/math
1398	F	Controversial Rounds	PROGRAMMING	-1	2500	binary search/data structures/dp/greedy/two pointers
1398	E	Two Types of Spells	PROGRAMMING	-1	2200	binary search/data structures/greedy/implementation/math/sortings
1394	C	Boboniu and String	PROGRAMMING	1500.0	2600	binary search/geometry/ternary search
1399	E2	Weights Division (hard version)	PROGRAMMING	-1	2200	binary search/dfs and similar/greedy/sortings/trees/two pointers
1387	A	Graph	PROGRAMMING	-1	2100	*special/binary search/dfs and similar/dp/math/ternary search
1386	A	Colors	PROGRAMMING	-1	2700	*special/binary search/constructive algorithms/interactive
1379	F1	Chess Strikes Back (easy version)	PROGRAMMING	1500.0	2700	binary search/data structures
1379	D	New Passenger Trams	PROGRAMMING	1500.0	2300	binary search/brute force/data structures/sortings/two pointers
1379	C	Choosing flowers	PROGRAMMING	1250.0	2000	binary search/brute force/data structures/dfs and similar/dp/greedy/sortings/two pointers
1379	B	Dubious Cyrpto	PROGRAMMING	750.0	1500	binary search/brute force/math/number theory
1372	F	Omkar and Modes	PROGRAMMING	3000.0	2700	binary search/divide and conquer/interactive
1371	E2	Asterism (Hard Version)	PROGRAMMING	1250.0	2300	binary search/combinatorics/dp/math/number theory/sortings
1371	E1	Asterism (Easy Version)	PROGRAMMING	1500.0	1900	binary search/brute force/combinatorics/math/number theory/sortings
1373	F	Network Coverage	PROGRAMMING	-1	2400	binary search/constructive algorithms/data structures/greedy
1370	F2	The Hidden Pair (Hard Version)	PROGRAMMING	1250.0	2700	binary search/dfs and similar/graphs/interactive/shortest paths/trees
1370	F1	The Hidden Pair (Easy Version)	PROGRAMMING	2000.0	2400	binary search/dfs and similar/graphs/interactive/shortest paths/trees
1370	E	Binary Subsequence Rotation	PROGRAMMING	2500.0	2100	binary search/constructive algorithms/data structures/greedy
1370	D	Odd-Even Subsequence	PROGRAMMING	2000.0	2000	binary search/dp/dsu/greedy/implementation
1367	F2	Flying Sort (Hard Version)	PROGRAMMING	-1	2400	binary search/data structures/dp/greedy/sortings/two pointers
1366	F	Jog Around The Graph	PROGRAMMING	-1	2700	binary search/dp/geometry/graphs
1366	E	Two Arrays	PROGRAMMING	-1	2100	binary search/brute force/combinatorics/constructive algorithms/dp/two pointers
1366	A	Shovels and Swords	PROGRAMMING	-1	1100	binary search/greedy/math
1361	C	Johnny and Megan's Necklace	PROGRAMMING	2000.0	2500	binary search/bitmasks/constructive algorithms/dfs and similar/dsu/graphs
1363	D	Guess The Maximums	PROGRAMMING	2000.0	2100	binary search/implementation/interactive/math
1359	F	RC Kaboom Show	PROGRAMMING	-1	2900	binary search/brute force/data structures/geometry/math
1359	C	Mixing Water	PROGRAMMING	-1	1700	binary search/math
1358	F	Tasty Cookie	PROGRAMMING	2500.0	2700	binary search/constructive algorithms/greedy/implementation
1358	D	The Best Vacation	PROGRAMMING	1500.0	1900	binary search/brute force/greedy/implementation/two pointers
1360	H	Binary Median	PROGRAMMING	-1	2100	binary search/bitmasks/brute force/constructive algorithms
1354	C1	Simple Polygon Embedding	PROGRAMMING	-1	1400	binary search/geometry/math/ternary search
1354	G	Find a Gift	PROGRAMMING	-1	2600	binary search/interactive/probabilities
1354	D	Multiset	PROGRAMMING	-1	1900	binary search/data structures
1354	C2	Not So Simple Polygon Embedding	PROGRAMMING	-1	2000	binary search/brute force/geometry/math
1354	B	Ternary String	PROGRAMMING	-1	1200	binary search/dp/implementation/two pointers
1355	E	Restorer Distance	PROGRAMMING	2000.0	2100	binary search/greedy/math/sortings/ternary search
1355	C	Count Triangles	PROGRAMMING	1250.0	1800	binary search/implementation/math/two pointers
1352	C	K-th Not Divisible by n	PROGRAMMING	-1	1200	binary search/math
1348	D	Phoenix and Science	PROGRAMMING	2000.0	1900	binary search/constructive algorithms/greedy/implementation/math
1342	D	Multiple Testcases	PROGRAMMING	-1	1900	binary search/constructive algorithms/data structures/greedy/sortings/two pointers
1345	B	Card Constructions	PROGRAMMING	1000.0	1100	binary search/brute force/dp/math
1344	D	Résumé Review	PROGRAMMING	1750.0	2700	binary search/greedy/math
1336	B	Xenia and Colorful Gems	PROGRAMMING	750.0	1700	binary search/greedy/math/sortings/two pointers
1335	E1	Three Blocks Palindrome (easy version)	PROGRAMMING	-1	1700	binary search/brute force/data structures/dp/two pointers
1335	C	Two Teams Composing	PROGRAMMING	-1	1100	binary search/greedy/implementation/sortings
1334	F	Strange Function	PROGRAMMING	-1	2500	binary search/data structures/dp/greedy
1333	C	Eugene and an array	PROGRAMMING	1250.0	1700	binary search/data structures/implementation/two pointers
1329	E	Dreamoon Loves AA	PROGRAMMING	2500.0	3300	binary search/greedy
1328	B	K-th Beautiful String	PROGRAMMING	-1	1300	binary search/brute force/combinatorics/implementation/math
1326	D2	Prefix-Suffix Palindrome (Hard version)	PROGRAMMING	1000.0	1800	binary search/greedy/hashing/string suffix structures/strings
1324	D	Pair of Topics	PROGRAMMING	-1	1400	binary search/data structures/sortings/two pointers
1324	C	Frog Jumps	PROGRAMMING	-1	1100	binary search/data structures/dfs and similar/greedy/implementation
1323	B	Count Subrectangles	PROGRAMMING	1000.0	1500	binary search/greedy/implementation
1322	B	Present	PROGRAMMING	1000.0	2100	binary search/bitmasks/constructive algorithms/data structures/math/sortings
1305	H	Kuroni the Private Tutor	PROGRAMMING	4000.0	3500	binary search/greedy
1297	D	Bonus Distribution 	PROGRAMMING	-1	-1	*special/binary search/greedy/sortings
1315	B	Homecoming	PROGRAMMING	1000.0	1300	binary search/dp/greedy/strings
1310	C	Au Pont Rouge	PROGRAMMING	1500.0	2800	binary search/dp/strings
1307	E	Cow and Treats	PROGRAMMING	2500.0	2500	binary search/combinatorics/dp/greedy/implementation/math
1307	D	Cow and Fields	PROGRAMMING	2000.0	1900	binary search/data structures/dfs and similar/graphs/greedy/shortest paths/sortings
1301	E	Nanosoft	PROGRAMMING	2500.0	2500	binary search/data structures/dp/implementation
1301	C	Ayoub's function	PROGRAMMING	1250.0	1700	binary search/combinatorics/greedy/math/strings
1301	B	Motarack's Birthday	PROGRAMMING	1000.0	1500	binary search/greedy/ternary search
1290	B	Irreducible Anagrams	PROGRAMMING	1000.0	1800	binary search/constructive algorithms/data structures/strings/two pointers
1293	A	ConneR and the A.R.C. Markland-N	PROGRAMMING	500.0	1100	binary search/brute force/implementation
1288	D	Minimax Problem	PROGRAMMING	-1	2000	binary search/bitmasks/dp
1288	A	Deadline	PROGRAMMING	-1	1100	binary search/brute force/math/ternary search
1285	F	Classical?	PROGRAMMING	3000.0	2900	binary search/combinatorics/number theory
1284	D	New Year and Conference	PROGRAMMING	2500.0	2100	binary search/data structures/hashing/sortings
1284	B	New Year and Ascent Sequence	PROGRAMMING	1250.0	1400	binary search/combinatorics/data structures/dp/implementation/sortings
1279	F	New Year and Handle Change	PROGRAMMING	-1	2800	binary search/dp
1279	B	Verse For Santa	PROGRAMMING	-1	1300	binary search/brute force/implementation
1268	C	K Integers	PROGRAMMING	1500.0	2300	binary search/data structures
1271	E	Common Number	PROGRAMMING	2250.0	2100	binary search/combinatorics/dp/math
1275	F	Шардирование постов	PROGRAMMING	3000.0	-1	*special/binary search/interactive
1263	C	Everyone is a Winner!	PROGRAMMING	1250.0	1400	binary search/math/meet-in-the-middle/number theory
1260	D	A Game with Traps	PROGRAMMING	-1	1900	binary search/dp/greedy/sortings
1260	B	Obtain Two Zeroes	PROGRAMMING	-1	1300	binary search/math
1227	E	Arson In Berland Forest	PROGRAMMING	2500.0	2200	binary search/graphs/graphs/shortest paths
1253	F	Cheap Robot	PROGRAMMING	2750.0	2500	binary search/dsu/graphs/shortest paths/trees
1257	D	Yet Another Monster Killing Problem	PROGRAMMING	-1	1700	binary search/data structures/dp/greedy/sortings/two pointers
